DateTime,Entries,UniqueIPs
1548028924,2592,2618
1548029523,2646,2672
1548030122,2654,2681
1548030723,2655,2682
1548031322,2656,2683
1548032522,2623,2649
1548033124,2627,2653
1548033724,2634,2660
1548034323,2624,2650
1548034922,2626,2652
1548036123,2604,2628
1548037322,2642,2666
1548038523,2644,2667
1548039723,2616,2639
1548040922,2609,2632
1548042122,2610,2633
1548043324,2591,2612
1548044522,2645,2667
1548045123,2611,2632
1548045723,2565,2586
1548046923,2582,2601
1548048124,2582,2601
1548049323,2596,2616
1548049922,2599,2619
1548050523,2636,2657
1548051722,2652,2673
1548052923,2678,2698
1548054124,2688,2708
1548055323,2674,2691
1548055922,2667,2684
1548056522,2626,2643
1548057723,2630,2647
1548058323,2623,2638
1548058923,2673,2689
1548060122,2673,2689
1548061322,2683,2699
1548061923,2677,2693
1548062523,2683,2699
1548063122,2683,2699
1548063722,2669,2685
1548064924,2676,2692
1548066123,2681,2697
1548067323,2688,2705
1548068523,2730,2747
1548069123,2736,2753
1548069723,2762,2779
1548070922,2813,2829
1548072123,2826,2840
1548073322,2839,2853
1548073922,2831,2845
1548074523,2866,2880
1548075123,2875,2889
1548075722,2866,2880
1548076922,2860,2873
1548077522,2865,2878
1548078123,2861,2874
1548079323,2837,2850
1548079922,2817,2830
1548080523,2824,2837
1548081724,2857,2870
1548082923,2801,2815
1548084123,2821,2835
1548084723,2787,2803
1548085323,2748,2763
1548085922,2778,2793
1548086523,2814,2829
1548087122,2857,2871
1548087723,2827,2840
1548088923,2818,2831
1548090123,2807,2820
1548091322,2778,2791
1548092523,2758,2770
1548093722,2801,2813
1548094923,2776,2786
1548096123,2770,2780
1548097323,2741,2750
1548098522,2744,2753
1548099123,2729,2738
1548099722,2696,2705
1548100323,2728,2738
1548100923,2705,2715
1548101523,2643,2653
1548102123,2647,2657
1548103322,2642,2652
1548104522,2649,2659
1548105722,2689,2699
1548106323,2692,2702
1548106922,2705,2715
1548108123,2687,2695
1548108722,2686,2696
1548109324,2706,2716
1548110523,2761,2771
1548111123,2763,2773
1548111723,2747,2757
1548112923,2758,2768
1548114123,2745,2757
1548115324,2743,2758
1548116522,2746,2760
1548117722,2764,2780
1548118922,2780,2798
1548120122,2780,2798
1548121323,2749,2767
1548121922,2757,2775
1548122524,2781,2799
1548123123,2764,2782
1548123723,2733,2750
1548124923,2767,2784
1548125523,2812,2831
1548126123,2841,2860
1548127322,2859,2879
1548127922,2894,2914
1548128523,2901,2921
1548129722,2910,2931
1548130922,2914,2935
1548131523,2897,2918
1548132122,2899,2920
1548133323,2887,2908
1548134523,2841,2861
1548135723,2847,2867
1548136922,2854,2877
1548137522,2857,2881
1548138122,2831,2854
1548139323,2850,2875
1548139922,2841,2865
1548140523,2841,2865
1548141723,2847,2871
1548142923,2838,2862
1548143523,2840,2864
1548144124,2833,2857
1548144725,2812,2835
1548145322,2793,2816
1548146523,2757,2779
1548147723,2790,2812
1548148924,2777,2798
1548150122,2788,2809
1548151323,2767,2787
1548151923,2747,2767
1548152522,2726,2746
1548153122,2728,2748
1548153723,2678,2698
1548154924,2702,2722
1548156123,2674,2692
1548157322,2645,2664
1548158522,2648,2667
1548159723,2610,2630
1548160922,2590,2610
1548161522,2583,2603
1548162123,2549,2569
1548162723,2554,2574
1548163322,2550,2570
1548164522,2575,2597
1548165724,2592,2615
1548166922,2573,2596
1548168123,2563,2587
1548169322,2597,2622
1548170522,2600,2624
1548171723,2644,2669
1548172922,2626,2651
1548174123,2559,2583
1548175323,2543,2567
1548175923,2519,2543
1548176523,2514,2538
1548177723,2569,2595
1548178922,2591,2619
1548180122,2574,2599
1548181323,2550,2577
1548182522,2553,2580
1548183122,2542,2569
1548183723,2549,2576
1548184324,2550,2578
1548184924,2545,2573
1548185523,2551,2579
1548186123,2527,2555
1548187322,2581,2609
1548188523,2583,2612
1548189723,2570,2601
1548190922,2576,2609
1548192122,2597,2631
1548193322,2531,2564
1548194522,2502,2533
1548195722,2457,2488
1548196922,2387,2416
1548198122,2360,2388
1548198723,2389,2418
1548199323,2386,2413
1548199923,2405,2433
1548200523,2426,2456
1548201122,2409,2438
1548201724,2385,2415
1548202323,2390,2420
1548202923,2349,2377
1548204122,2352,2380
1548205323,2325,2352
1548206522,2333,2361
1548207722,2363,2392
1548208922,2400,2429
1548209523,2435,2464
1548210123,2437,2469
1548211322,2481,2516
1548212522,2394,2429
1548213723,2416,2451
1548214923,2410,2445
1548216123,2375,2410
1548216723,2444,2480
1548217322,2488,2525
1548218522,2467,2502
1548219124,2441,2476
1548219722,2445,2480
1548220923,2433,2470
1548221523,2466,2505
1548222122,2451,2490
1548222722,2463,2502
1548223324,2436,2475
1548224523,2476,2517
1548225723,2459,2499
1548226323,2455,2496
1548226923,2462,2503
1548227524,2453,2494
1548228123,2449,2488
1548228722,2454,2493
1548229322,2450,2489
1548230523,2453,2492
1548231126,2520,2559
1548231723,2531,2569
1548232922,2528,2566
1548234122,2506,2544
1548234722,2509,2547
1548235923,2485,2523
1548236523,2478,2516
1548237723,2491,2529
1548238923,2496,2534
1548240123,2463,2501
1548241324,2508,2547
1548242523,2468,2507
1548243122,2533,2572
1548243722,2563,2607
1548244922,2590,2635
1548245523,2594,2639
1548246122,2600,2645
1548247323,2614,2659
1548248523,2622,2667
1548249722,2618,2663
1548250922,2604,2649
1548251522,2549,2593
1548252123,2553,2597
1548252723,2536,2581
1548253322,2558,2603
1548253922,2523,2568
1548254522,2533,2576
1548255123,2564,2607
1548255722,2551,2593
1548256324,2576,2619
1548256923,2543,2586
1548258124,2595,2641
1548258723,2584,2626
1548259323,2567,2609
1548260522,2578,2620
1548261124,2569,2613
1548261722,2598,2640
1548262923,2585,2627
1548264123,2551,2591
1548264722,2611,2652
1548265323,2654,2697
1548265923,2631,2671
1548266523,2629,2669
1548267722,2622,2662
1548268924,2637,2677
1548269522,2640,2681
1548270123,2640,2680
1548271322,2631,2671
1548271923,2619,2659
1548272523,2621,2661
1548273722,2638,2681
1548274923,2614,2655
1548276123,2611,2653
1548276723,2628,2670
1548277323,2638,2680
1548278523,2637,2679
1548279723,2613,2655
1548280922,2619,2660
1548281522,2624,2665
1548282122,2629,2670
1548283322,2609,2650
1548283922,2634,2675
1548284523,2646,2688
1548285123,2623,2662
1548285723,2650,2690
1548286924,2642,2682
1548288123,2677,2715
1548289323,2716,2752
1548290523,2709,2745
1548291122,2710,2746
1548292923,2666,2699
1548294123,2625,2656
1548295324,2686,2717
1548296523,2643,2676
1548297722,2609,2636
1548298323,2578,2605
1548298923,2551,2577
1548299523,2552,2578
1548300123,2553,2579
1548301323,2544,2567
1548302525,2530,2552
1548303124,2572,2594
1548303723,2583,2604
1548304323,2566,2587
1548304922,2565,2586
1548305523,2601,2622
1548306123,2611,2633
1548307322,2648,2670
1548307923,2651,2673
1548308522,2619,2641
1548309724,2618,2638
1548310923,2592,2611
1548312123,2570,2587
1548312722,2569,2586
1548313322,2571,2588
1548313923,2567,2584
1548315723,2564,2581
1548316322,2566,2583
1548316924,2576,2593
1548317523,2550,2567
1548318123,2497,2516
1548319322,2528,2547
1548319922,2525,2544
1548320523,2526,2545
1548321723,2523,2542
1548322323,2527,2546
1548322922,2525,2544
1548324123,2546,2565
1548325324,2598,2617
1548325923,2644,2664
1548326523,2671,2691
1548327123,2659,2679
1548327723,2629,2649
1548328922,2633,2653
