DateTime,AddedIPs,RemovedIPs
1547771536,41,29
1547773720,62,60
1547775606,27,46
1547777545,25,72
1547779447,31,32
1547781375,36,37
1547783310,31,30
1547785215,44,47
1547787162,37,40
1547789046,30,37
1547790966,45,45
1547793154,46,50
1547795072,38,43
1547796968,48,52
1547799136,61,53
1547801048,37,46
1547803214,51,61
1547805147,31,42
1547807076,67,52
1547808968,30,65
1547810883,26,2408
1547813079,1036,1
1547814967,52,46
1547817154,42,54
1547819066,46,40
1547820978,44,56
1547823154,52,39
1547825048,43,50
1547827221,65,50
1547829156,53,30
1547831074,54,39
1547832966,71,42
1547835155,40,58
1547837049,53,38
1547839221,80,53
1547841131,40,42
1547843077,29,44
1547844969,48,60
1547847138,33,68
1547849056,54,48
1547850973,77,50
1547853175,56,38
1547855097,37,51
1547856973,981,0
1547859134,35,54
1547861074,47,39
1547862967,45,47
1547865161,44,51
1547867078,36,30
1547868971,29,53
1547871152,40,36
1547873053,24,33
1547875003,23,37
1547876892,18,40
1547878822,32,50
1547880759,22,37
1547882699,22,38
1547884835,40,51
1547886737,31,45
1547888672,41,52
1547890911,37,79
1547892761,36,38
1547894675,32,43
1547896576,48,2039
1547898495,45,38
1547900426,884,0
1547902337,68,37
1547904251,33,38
1547906192,28,31
1547908341,28,35
1547910278,40,26
1547912198,28,39
1547914645,39,45
1547916751,30,42
1547918650,31,33
1547920835,45,46
1547922735,28,41
1547924657,36,43
1547926571,24,45
1547928757,22,60
1547930651,21,38
1547932593,28,44
1547934757,27,45
1547936649,30,42
1547938848,33,41
1547940737,27,23
1547942685,822,0
1547944591,15,48
1547946498,32,33
1547948444,32,30
1547950337,19,24
1547952255,25,30
1547954172,22,34
1547956090,22,31
1547958032,25,42
1547959938,32,33
1547961852,16,31
1547963789,22,41
1547965690,23,35
1547967625,20,48
1547969584,23,38
1547971450,9,43
1547973392,34,52
1547975314,29,36
1547977208,22,44
1547979150,23,39
1547981049,16,33
1547982984,18,1926
1547985157,26,61
1547987052,819,0
1547988970,51,52
1547991160,25,41
1547993081,27,52
1547995212,28,41
1547997161,27,38
1547999072,31,32
1548000980,22,34
1548002885,16,24
1548004841,35,22
1548006753,21,24
1548008651,32,26
1548010568,34,25
1548012735,20,28
1548014655,19,33
1548016812,26,47
1548018759,17,38
1548020652,24,33
1548022564,14,44
1548024768,25,42
1548026672,12,45
1548028869,730,0
1548030747,18,40
1548032672,15,37
1548034570,28,39
1548036740,13,54
1548038652,16,26
1548040571,18,41
1548042513,16,33
1548044438,18,24
1548046337,12,25
1548048249,25,14
1548050167,24,29
1548052113,28,23
1548054030,16,25
1548056194,21,25
1548058097,17,32
1548060036,38,39
1548061942,21,37
1548063872,17,32
1548065773,24,43
1548067694,15,32
1548069624,18,1319
1548071526,24,24
1548073473,567,1
1548075392,33,15
1548077538,30,30
1548079453,30,20
1548081392,68,35
1548083556,69,29
1548085459,48,17
1548087641,67,31
1548089564,39,30
1548091450,41,17
1548093364,46,28
1548095289,59,26
1548097222,81,21
1548099145,41,21
1548101325,50,20
1548103232,45,22
1548105139,48,34
1548107070,46,17
1548108985,60,26
1548110889,53,20
1548112836,36,22
1548114740,44,33
1548116678,520,0
1548118572,55,14
1548120493,53,17
1548122431,36,25
1548124341,38,29
1548126272,36,23
1548128207,53,21
1548130117,50,24
1548132017,43,28
1548133960,57,21
1548135874,66,17
1548137780,63,34
1548139715,37,16
1548141611,46,21
1548143533,50,14
1548145448,56,19
1548147623,59,35
1548149557,42,15
1548151454,52,24
1548153399,55,19
1548155321,50,1067
1548157213,56,19
1548159147,516,0
1548161056,56,21
1548162997,62,20
1548164914,49,15
1548166818,40,18
1548168754,28,18
1548170672,24,17
1548172566,70,20
1548174761,16,23
1548176662,40,14
1548178596,28,22
1548180742,23,35
1548182653,32,17
1548184592,26,17
1548186502,24,19
1548188418,29,26
1548190378,16,39
1548192255,30,24
1548194196,33,17
1548196094,22,19
1548198036,33,23
1548200178,27,15
1548202126,432,0
1548204017,21,16
1548205968,38,15
1548207855,20,15
1548209801,26,15
1548211713,17,14
1548213644,32,15
1548215528,20,18
1548217451,23,19
1548219421,30,11
1548221567,18,24
1548223464,20,27
1548225641,28,25
1548227540,13,13
1548229478,14,21
1548231383,25,22
1548233294,17,34
1548235477,25,30
1548237886,22,24
1548240277,23,23
1548242455,29,2194
1548244337,58,49
1548246270,1126,0
1548248166,35,55
1548250358,36,46
1548252253,84,31
1548254440,39,47
1548256576,27,53
1548258757,31,58
1548260651,31,42
1548262839,32,66
1548264983,32,77
1548267173,35,56
1548269051,18,45
1548271228,28,52
1548273132,16,50
1548275093,27,57
1548276990,27,51
1548278886,19,33
1548280804,25,57
1548282737,33,60
1548284650,28,52
1548286578,30,61
1548288502,1062,0
1548290416,24,44
1548292335,30,37
1548294260,14,34
1548296425,18,43
1548298345,18,30
1548300255,14,56
1548302170,31,54
1548304350,28,38
1548306285,12,55
1548308415,18,83
1548310374,19,47
1548312265,29,42
1548314203,29,42
1548316099,15,47
1548318261,21,64
1548320442,37,56
1548322356,20,39
1548324260,16,48
1548326195,20,53
1548328342,22,1387
